model,persona_type,persona_id,subgroup,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,mean_error_mean,mean_error_std,mean_absolute_error_mean,mean_absolute_error_std,hate_over_flagging_rate_mean,hate_over_flagging_rate_std,offensive_over_flagging_rate_mean,offensive_over_flagging_rate_std,offensive_to_hate_rate_mean,offensive_to_hate_rate_std,n_samples_mean,n_runs
gpt_oss_120b,persona,15,all,0.528,0.008640987597877155,0.5337647522650198,0.00905195560608239,0.4865217808895724,0.010656475974271894,0.5753333333333334,0.005249338582674546,0.6353333333333334,0.010873004286866737,0.26688815060908083,0.0031322559520998725,0.33665559246954596,0.004143585145929067,0.5422222222222222,0.012570787221094207,500.0,3
gpt_oss_120b,persona,35,all,0.52,0.00489897948556636,0.5248608659527548,0.006206839768209479,0.4729474066681805,0.0013231231552961475,0.598,0.017204650534085267,0.6606666666666667,0.009285592184789422,0.2956810631229236,0.01650018208831821,0.3089700996677741,0.018988292579714555,0.5822222222222223,0.01662958838566193,500.0,3
gpt_oss_120b,persona,65,all,0.512,0.0043204937989385775,0.5149536030932306,0.0032637114268673525,0.47100590029632644,0.003665059886038874,0.61,0.008640987597877155,0.666,0.0065319726474218145,0.29235880398671094,0.016940264164760098,0.33444075304540416,0.019623527294207473,0.5644444444444444,0.022662308949301276,500.0,3
gpt_oss_120b,persona,no_formal_education,all,0.5373333333333333,0.0041096093353126546,0.545572226681859,0.0030189580592812713,0.4977236239704464,0.0079383594543108,0.5513333333333333,0.0024944382578492965,0.6246666666666667,0.011813363431112911,0.2591362126245847,0.0097804660756676,0.327796234772979,0.0190527691407367,0.5244444444444444,0.03142696805273544,500.0,3
gpt_oss_120b,persona,high_school_education,all,0.516,0.005887840577551903,0.5241982553605388,0.00557243593461874,0.47595104922082926,0.0073243859191059945,0.5846666666666667,0.010873004286866737,0.65,0.0016329931618554536,0.2735326688815061,0.006264511904199771,0.3388704318936877,0.012430755437787173,0.5599999999999999,0.02880329199292382,500.0,3
gpt_oss_120b,persona,higher_education,all,0.518,0.0043204937989385775,0.5243278715884329,0.005964707152127525,0.47456546767645486,0.0032250582430036877,0.594,0.007118052168020881,0.654,0.007118052168020881,0.2823920265780731,0.008137839677020533,0.327796234772979,0.015424571735530593,0.5777777777777778,0.006285393610547077,500.0,3
gpt_oss_120b,persona,male,all,0.5213333333333333,0.008055363982396388,0.5283823173936383,0.006336478234326703,0.4767345469415944,0.004303733284375134,0.584,0.0043204937989385775,0.6493333333333333,0.0041096093353126546,0.28017718715393136,0.01493990870789817,0.3222591362126246,0.025876680942520304,0.5688888888888889,0.006285393610547077,500.0,3
gpt_oss_120b,persona,female,all,0.5166666666666667,0.00659966329107445,0.5223507276074725,0.007670657981301401,0.4682990781465311,0.006267845718356861,0.61,0.012328828005937964,0.662,0.00489897948556636,0.2956810631229236,0.004698383928149822,0.31229235880398676,0.016275679354041044,0.6133333333333333,0.018856180831641284,500.0,3
gpt_oss_120b,persona,not_lonely,all,0.534,0.00489897948556636,0.5411045375043464,0.007009973131950594,0.4900149947509158,0.004875851896065292,0.5786666666666668,0.013097921802925632,0.6386666666666666,0.011813363431112911,0.2823920265780731,0.012430755437787192,0.3067552602436323,0.006826593580253572,0.5599999999999999,0.0217732421580727,500.0,3
gpt_oss_120b,persona,somewhat_lonely,all,0.5166666666666667,0.00659966329107445,0.5234345667198128,0.0068096600387901095,0.4784197327867081,0.009294977010963677,0.58,0.014236104336041762,0.644,0.00979795897113272,0.26245847176079734,0.009780466075667599,0.3554817275747508,0.012430755437787173,0.5466666666666667,0.03771236166328251,500.0,3
gpt_oss_120b,persona,left-wing,all,0.516,0.009092121131323912,0.5199985908031836,0.010212648653642076,0.46633631155042404,0.007185093942463108,0.624,0.01019803902718558,0.672,0.009092121131323912,0.3122923588039867,0.0,0.2978959025470654,0.015424571735530569,0.6177777777777778,0.00628539361054713,500.0,3
gpt_oss_120b,persona,right-wing,all,0.5446666666666667,0.007542472332656513,0.5546392819086822,0.010271983286714638,0.5021528363636683,0.010025148504067334,0.534,0.021416504538945367,0.6233333333333334,0.016110727964792775,0.27464008859357697,0.015424571735530593,0.2912513842746401,0.004143585145929068,0.48444444444444446,0.01662958838566198,500.0,3
gpt_oss_120b,persona,centrist,all,0.526,0.005887840577551903,0.5338863743718143,0.006622034641739504,0.4847556864247731,0.001345829941639349,0.5773333333333333,0.0024944382578492965,0.6293333333333333,0.0009428090415820641,0.256921373200443,0.00952638457036835,0.3477297895902547,0.02461363319035755,0.5644444444444444,0.025141574442188362,500.0,3
gpt_oss_120b,persona,white,all,0.534,0.01019803902718558,0.5418481373159701,0.008235807217237361,0.4904248793155627,0.010723194169368504,0.574,0.0016329931618554536,0.6273333333333334,0.0024944382578492965,0.2679955703211517,0.013381003293017241,0.3233665559246955,0.02274932290606216,0.5555555555555556,0.027397395568751003,500.0,3
gpt_oss_120b,persona,black,all,0.552,0.009933109617167568,0.568676630753392,0.011764716998553413,0.5161837833019796,0.009220097490236213,0.494,0.01766352173265571,0.5606666666666666,0.017913371790059168,0.18161683277962348,0.012819309969867361,0.38427464008859363,0.004143585145929067,0.5155555555555555,0.016629588385661954,500.0,3
gpt_oss_120b,persona,asian,all,0.5193333333333333,0.005734883511361756,0.5255283576448249,0.006538230467027414,0.4733072938291371,0.003267791438421309,0.5873333333333334,0.011469767022723513,0.6526666666666667,0.01472714802291636,0.2823920265780731,0.018988292579714565,0.3222591362126246,0.02047978074076072,0.5733333333333334,0.010886621079036327,500.0,3
gpt_oss_120b,persona,christian,all,0.522,0.0043204937989385775,0.5286742738921186,0.004170296917573951,0.47660689149349716,0.0034666642696173267,0.5866666666666666,0.00659966329107445,0.6453333333333333,0.0024944382578492965,0.2746400885935769,0.004143585145929062,0.3289036544850499,0.016275679354041044,0.5822222222222223,0.01662958838566193,500.0,3
gpt_oss_120b,persona,muslim,all,0.5393333333333333,0.005734883511361756,0.5492940317896754,0.00740965738072589,0.48866636377925765,0.006515966720081593,0.5573333333333333,0.013695092389449385,0.6106666666666666,0.009285592184789422,0.24916943521594684,0.007176899998236829,0.32447397563676633,0.010962895832349577,0.5911111111111111,0.025141574442188362,500.0,3
gpt_oss_120b,persona,jewish,all,0.5433333333333333,0.011469767022723513,0.5549235054191457,0.010815627879489045,0.4995013592656283,0.010938184337480115,0.5293333333333333,0.005734883511361756,0.604,0.011430952132988175,0.24031007751937986,0.008287170291858117,0.3289036544850498,0.018988292579714565,0.5288888888888889,0.01662958838566193,500.0,3
gpt_oss_120b,persona,atheist,all,0.5306666666666667,0.0024944382578492965,0.5391148165820088,0.0022731693644691023,0.481367999353125,0.006917895312389077,0.586,0.009933109617167568,0.6393333333333334,0.0033993463423951926,0.2812846068660022,0.010962895832349577,0.30454042081949056,0.014939908707898167,0.6044444444444445,0.025141574442188362,500.0,3
gpt_oss_120b,persona,hindu,all,0.5333333333333333,0.01517307556898807,0.5416631129276072,0.015592874832783323,0.4908945448235338,0.011743431780757206,0.5633333333333334,0.010873004286866684,0.618,0.015748015748023637,0.2502768549280177,0.0015661279760499362,0.34330011074197125,0.02209295386850499,0.5511111111111111,0.012570787221094207,500.0,3
mistral_medium,baseline,baseline,gender,0.4906103286384977,0.006639500292831424,0.4522638110163261,0.007865014754795454,0.4806223004379686,0.007732899101116542,0.5704225352112676,0.02073183301954891,0.6408450704225352,0.009959250439247135,0.2962962962962963,0.007482611441127487,0.49206349206349204,0.0,0.3680555555555555,0.025983731852596816,142.0,3
mistral_medium,persona,15,gender,0.47887323943661975,0.015213006334290758,0.41178989570036856,0.020322295632240063,0.4604927971559627,0.016810859474210574,0.5774647887323944,0.011499951844052465,0.6244131455399061,0.0132790005856629,0.2328042328042328,0.007482611441127487,0.6349206349206349,0.02592052637865797,0.3333333333333333,0.0170103454359943,142.0,3
mistral_medium,persona,35,gender,0.47183098591549294,0.005749975922026232,0.41251559871544535,0.007457260577368574,0.45743489260599396,0.007322153458988091,0.5727699530516431,0.011969529374630933,0.6291079812206574,0.011969529374630986,0.22751322751322753,0.014965222882254974,0.6243386243386243,0.007482611441127461,0.36111111111111116,0.009820927516479817,142.0,3
mistral_medium,persona,65,gender,0.4316252122665068,0.010805692025985233,0.3507247756031488,0.011334145653543985,0.4061773289348898,0.01082767623902387,0.596676988645823,0.006963869147320126,0.6673991942196916,0.018276768390191447,0.223331626557433,0.02170593551366099,0.7021676053934117,0.014005965686245877,0.36111111111111116,0.009820927516479817,141.33333333333334,3
mistral_medium,persona,no_formal_education,gender,0.5328638497652581,0.003319750146415712,0.4999305694614689,0.0028643375960161707,0.5328446400192148,0.005337415090112031,0.44835680751173707,0.025928077505134404,0.5469483568075116,0.01196952937463097,0.17989417989417988,0.01979712903054995,0.5661375661375662,0.019797129030549972,0.2569444444444445,0.03540985773328323,142.0,3
mistral_medium,persona,high_school_education,gender,0.5140845070422535,0.015213006334290733,0.46570996257621494,0.015535163959337392,0.5085396497075564,0.01527148610333048,0.48356807511737093,0.01196952937463096,0.5539906103286385,0.01447045540603049,0.15343915343915343,0.007482611441127487,0.656084656084656,0.019797129030549972,0.2708333333333333,0.02946278254943948,142.0,3
mistral_medium,persona,higher_education,gender,0.460093896713615,0.003319750146415712,0.40964895351801345,0.00035505703115716413,0.4494127119993459,0.0024569407578625482,0.57981220657277,0.008783233302286236,0.6408450704225352,0.005749975922026232,0.22751322751322753,0.014965222882254972,0.6031746031746031,0.012960263189328984,0.4166666666666667,0.02946278254943948,142.0,3
mistral_medium,persona,male,gender,0.49295774647887325,0.011499951844052487,0.4482253244033605,0.013468079939656218,0.49177885125378934,0.012456217750467182,0.4812206572769953,0.003319750146415738,0.5657276995305165,0.014470455406030442,0.13227513227513227,0.007482611441127486,0.6772486772486772,0.007482611441127512,0.3125,0.0,142.0,3
mistral_medium,persona,female,gender,0.4342723004694835,0.00663950029283145,0.3623760792715231,0.007619742306434128,0.4108614909897417,0.006724387508047667,0.6502347417840376,0.003319750146415712,0.687793427230047,0.008783233302286236,0.2751322751322751,0.007482611441127486,0.6190476190476191,0.012960263189328984,0.4444444444444444,0.009820927516479817,142.0,3
mistral_medium,persona,not_lonely,gender,0.5375586854460094,0.0184835865587132,0.5094153134244065,0.019573618431267203,0.5410993435783423,0.018496785476453642,0.4295774647887323,0.0057499759220262315,0.5375586854460094,0.021769057501163647,0.1693121693121693,0.007482611441127486,0.5502645502645503,0.007482611441127512,0.26388888888888884,0.009820927516479817,142.0,3
mistral_medium,persona,somewhat_lonely,gender,0.49765258215962443,0.013279000585662872,0.44899386251035,0.01602206616041381,0.49303929320810463,0.011659640582254206,0.4812206572769953,0.023939058749261895,0.5704225352112676,0.011499951844052465,0.15343915343915343,0.0395942580610999,0.6666666666666666,0.046728893472634085,0.27777777777777773,0.009820927516479845,142.0,3
mistral_medium,persona,left-wing,gender,0.3967136150234742,0.00878323330228626,0.32996219639078905,0.009084317939575181,0.3689369490687254,0.009140727081074619,0.7676056338028169,0.011499951844052465,0.7863849765258216,0.0132790005856629,0.41269841269841273,0.012960263189328984,0.4814814814814814,0.007482611441127487,0.5833333333333334,0.01701034543599428,142.0,3
mistral_medium,persona,right-wing,gender,0.5328638497652581,0.011969529374630986,0.5093713258416693,0.01100992781446862,0.5359902036334748,0.012468616352852447,0.3708920187793427,0.014470455406030466,0.5492957746478874,0.015213006334290784,0.164021164021164,0.007482611441127487,0.5502645502645502,0.019797129030549934,0.20833333333333334,0.01701034543599429,142.0,3
mistral_medium,persona,centrist,gender,0.5046948356807511,0.013279000585662847,0.4625451872979478,0.021144134102039656,0.5089271906322247,0.016240664698554633,0.392018779342723,0.017566466604572496,0.5234741784037559,0.013279000585662898,0.06349206349206349,0.0,0.7513227513227513,0.02993044576450995,0.20138888888888892,0.009820927516479831,142.0,3
mistral_medium,persona,white,gender,0.5234741784037559,0.011969529374630933,0.4906917177185582,0.013481010685949655,0.5282957598581511,0.010992811400939436,0.431924882629108,0.006639500292831424,0.5258215962441314,0.006639500292831424,0.1111111111111111,0.012960263189328984,0.6455026455026455,0.026978939225358656,0.27777777777777785,0.019641855032959663,142.0,3
mistral_medium,persona,black,gender,0.47887323943661975,0.005749975922026255,0.4284537777613644,0.00999235323058584,0.4647878363676532,0.008040068834171946,0.6056338028169014,0.01724992776607874,0.6572769953051644,0.011969529374630933,0.30687830687830686,0.014965222882254972,0.5132275132275131,0.014965222882254998,0.38888888888888884,0.009820927516479817,142.0,3
mistral_medium,persona,asian,gender,0.4741784037558685,0.003319750146415712,0.42681882034554813,0.004637944894858118,0.46443196187681396,0.0034269016672361908,0.568075117370892,0.003319750146415712,0.6338028169014085,0.005749975922026232,0.24338624338624337,0.007482611441127486,0.5714285714285714,0.012960263189328984,0.38888888888888884,0.009820927516479817,142.0,3
mistral_medium,persona,christian,gender,0.43896713615023475,0.003319750146415738,0.3652319003223832,0.006405983644835548,0.41476344402161924,0.005593807414579822,0.6384976525821596,0.01756646660457251,0.676056338028169,0.011499951844052465,0.25925925925925924,0.01979712903054995,0.6402116402116401,0.014965222882254974,0.42361111111111116,0.009820927516479817,142.0,3
mistral_medium,persona,muslim,gender,0.45774647887323944,0.005749975922026232,0.382248108572025,0.007732469761054198,0.4300336297139311,0.007302556301510998,0.6619718309859155,0.017249927766078695,0.676056338028169,0.017249927766078695,0.30158730158730157,0.03428963332490931,0.5925925925925926,0.02993044576450995,0.40972222222222227,0.009820927516479845,142.0,3
mistral_medium,persona,jewish,gender,0.45774647887323944,0.015213006334290758,0.4009560624252575,0.016465305512293395,0.43735908491135395,0.014837041113005177,0.6807511737089201,0.011969529374630933,0.7230046948356809,0.008783233302286236,0.4074074074074074,0.02697893922535865,0.4444444444444444,0.03428963332490931,0.4236111111111111,0.025983731852596812,142.0,3
mistral_medium,persona,atheist,gender,0.5539906103286385,0.0132790005856629,0.5243752248549337,0.017822588187542787,0.5548028830698569,0.01413889471509311,0.45305164319248825,0.016598750732078584,0.5328638497652581,0.014470455406030484,0.19576719576719573,0.01979712903054995,0.5132275132275131,0.03261594710565598,0.2708333333333333,0.0,142.0,3
mistral_medium,persona,hindu,gender,0.46244131455399057,0.003319750146415712,0.3848463938253053,0.009654809445978615,0.4359611281143508,0.007398031319943099,0.6173708920187794,0.011969529374630986,0.6502347417840376,0.008783233302286236,0.25396825396825395,0.012960263189328984,0.6455026455026455,0.007482611441127512,0.36111111111111116,0.009820927516479817,142.0,3
mistral_medium,baseline,baseline,race_ethnicity,0.5886939571150097,0.007293679116518384,0.5270352450809878,0.006695630313464384,0.4295193354400159,0.00798518927246752,0.49512670565302147,0.007293679116518404,0.5964912280701754,0.004774833806594889,0.6209150326797386,0.009243225897863385,0.2352941176470588,0.016009736880935793,0.6666666666666666,0.0,171.0,3
mistral_medium,persona,15,race_ethnicity,0.584795321637427,0.012633022803913973,0.5416540096827279,0.012924367381447935,0.4349000438340725,0.014262796203279433,0.3996101364522417,0.007293679116518404,0.5243664717348927,0.01929726108501299,0.36601307189542487,0.024455277037738185,0.5032679738562091,0.02445527703773818,0.5925925925925926,0.0302406141084343,171.0,3
mistral_medium,persona,35,race_ethnicity,0.5867446393762183,0.0027567515835733108,0.5390117914547443,0.005011116398312487,0.4336381995516154,0.007276681633312291,0.41130604288499023,0.0027567515835732847,0.5321637426900585,0.004774833806594889,0.3986928104575163,0.009243225897863359,0.477124183006536,0.009243225897863359,0.5802469135802469,0.01745942669596411,171.0,3
mistral_medium,persona,65,race_ethnicity,0.540121545694301,0.0014918890922867162,0.4965752547289306,0.004864355793446142,0.3912159126124386,0.002588467133917657,0.3894507510606582,0.01584841611211632,0.5733975461529641,0.010543214798076963,0.3790849673202615,0.036972903591453464,0.5359477124183006,0.03332692492544304,0.5925925925925926,0.0,170.33333333333334,3
mistral_medium,persona,no_formal_education,race_ethnicity,0.5730994152046783,0.009549667613189776,0.5670503108750578,0.0073893149314110135,0.46921818989462194,0.003236555683934571,0.27680311890838205,0.02355369585496018,0.50682261208577,0.018077229036054028,0.2679738562091503,0.04029028760110442,0.5163398692810457,0.04029028760110442,0.49382716049382713,0.04619330107128325,171.0,3
mistral_medium,persona,high_school_education,race_ethnicity,0.5672514619883041,0.009549667613189776,0.5424852698997666,0.012146095485998033,0.43064780315617174,0.014173719323230891,0.32943469785575047,0.007293679116518404,0.5087719298245613,0.012633022803913957,0.2549019607843137,0.016009736880935817,0.607843137254902,0.016009736880935793,0.5432098765432098,0.01745942669596416,171.0,3
mistral_medium,persona,higher_education,race_ethnicity,0.5984405458089669,0.0027567515835733108,0.5499675717854228,0.0008011889326956968,0.44072298025680623,0.0004607620229487875,0.4191033138401559,0.005513503167146569,0.5087719298245614,0.0,0.3594771241830066,0.009243225897863359,0.5098039215686274,0.0,0.617283950617284,0.01745942669596416,171.0,3
mistral_medium,persona,male,race_ethnicity,0.5750487329434698,0.009939609188290037,0.5478549386386975,0.0071754392756850655,0.4382257683110308,0.011208636384140361,0.33528265107212474,0.007293679116518404,0.5029239766081871,0.008270254750719854,0.26143790849673204,0.009243225897863385,0.6013071895424836,0.009243225897863333,0.5308641975308642,0.01745942669596416,171.0,3
mistral_medium,persona,female,race_ethnicity,0.5828460038986355,0.0055135031671465695,0.5241676412953422,0.005626167870716377,0.40962480078910657,0.007932469670471438,0.44639376218323584,0.007293679116518404,0.5360623781676414,0.009939609188290021,0.3986928104575163,0.024455277037738185,0.5032679738562091,0.02445527703773818,0.6543209876543209,0.01745942669596411,171.0,3
mistral_medium,persona,not_lonely,race_ethnicity,0.580896686159844,0.007293679116518423,0.5679695483548199,0.010715083725771554,0.46149442444736927,0.012266300740983583,0.2982456140350877,0.008270254750719854,0.48927875243664715,0.012016401565241669,0.2352941176470588,0.016009736880935793,0.5751633986928104,0.009243225897863385,0.5185185185185185,0.0,171.0,3
mistral_medium,persona,somewhat_lonely,race_ethnicity,0.5594541910331384,0.007293679116518423,0.5404827221748149,0.004684203173711374,0.4342511121980805,0.005617533443897769,0.30994152046783624,0.009549667613189776,0.5165692007797271,0.0055135031671465695,0.2549019607843137,0.016009736880935817,0.6013071895424836,0.02445527703773818,0.5185185185185185,0.0,171.0,3
mistral_medium,persona,left-wing,race_ethnicity,0.5906432748538012,0.008270254750719828,0.508744816238947,0.009371717550267633,0.3966127769226799,0.01367961944135199,0.5594541910331384,0.0055135031671465695,0.5984405458089669,0.005513503167146569,0.6339869281045751,0.02445527703773818,0.2549019607843137,0.027729677693590107,0.7901234567901234,0.03491885339192827,171.0,3
mistral_medium,persona,right-wing,race_ethnicity,0.5653021442495126,0.016768665237899834,0.5592460577290402,0.015123131111432896,0.4685730175431453,0.016974244284377236,0.2709551656920078,0.013783757917866422,0.543859649122807,0.01263302280391394,0.32679738562091504,0.024455277037738178,0.43137254901960786,0.04235778234253503,0.5308641975308642,0.034918853391928295,171.0,3
mistral_medium,persona,centrist,race_ethnicity,0.5107212475633528,0.0055135031671465695,0.5195799280407943,0.007080139986457075,0.41906915214613655,0.0074577542392304155,0.19883040935672514,0.004774833806594888,0.5224171539961014,0.0027567515835732583,0.1111111111111111,0.009243225897863366,0.7516339869281046,0.02445527703773818,0.4444444444444444,0.0302406141084343,171.0,3
mistral_medium,persona,white,race_ethnicity,0.5692007797270955,0.009939609188290021,0.5469629147754713,0.01392958735550487,0.4334316617711825,0.01564756193400633,0.33138401559454195,0.00993960918829003,0.5029239766081871,0.012633022803913981,0.24183006535947713,0.009243225897863359,0.6078431372549019,0.016009736880935793,0.5802469135802469,0.01745942669596411,171.0,3
mistral_medium,persona,black,race_ethnicity,0.5867446393762182,0.007293679116518384,0.510146223510541,0.00763345506565453,0.40084922664778677,0.010861523828269928,0.4970760233918128,0.004774833806594889,0.5672514619883041,0.01263302280391394,0.5163398692810458,0.02445527703773821,0.411764705882353,0.03201947376187161,0.6419753086419754,0.01745942669596411,171.0,3
mistral_medium,persona,asian,race_ethnicity,0.6003898635477584,0.0055135031671465695,0.5482892912852873,0.0030316985598564444,0.43819035084100433,0.005215078269779169,0.42300194931773877,0.007293679116518404,0.5048732943469786,0.0027567515835733108,0.35294117647058826,0.016009736880935817,0.5294117647058824,0.01600973688093584,0.6049382716049383,0.01745942669596416,171.0,3
mistral_medium,persona,christian,race_ethnicity,0.557504873294347,0.0027567515835732583,0.5002899249533277,0.0022431370473194154,0.37890402735363976,0.0038481686093977743,0.4444444444444444,0.0,0.5536062378167642,0.0055135031671465695,0.37254901960784315,0.016009736880935793,0.5490196078431373,0.016009736880935793,0.7160493827160493,0.01745942669596411,171.0,3
mistral_medium,persona,muslim,race_ethnicity,0.580896686159844,0.0027567515835732583,0.50785146220644,0.003245989769552512,0.39428207763354445,0.004001339159766571,0.47368421052631576,0.004774833806594888,0.5477582846003899,0.009939609188290021,0.4313725490196078,0.027729677693590107,0.5098039215686274,0.027729677693590107,0.6419753086419754,0.01745942669596411,171.0,3
mistral_medium,persona,jewish,race_ethnicity,0.5925925925925926,0.005513503167146569,0.5123832992909972,0.004190309299144809,0.4136228965927333,0.006963793659335929,0.5341130604288499,0.009939609188290021,0.5925925925925926,0.0027567515835732583,0.6209150326797386,0.024455277037738178,0.29411764705882354,0.027729677693590082,0.6666666666666666,0.0302406141084343,171.0,3
mistral_medium,persona,atheist,race_ethnicity,0.6023391812865496,0.008270254750719828,0.578343592601685,0.008121617000093395,0.4734782241728992,0.012130618125642497,0.33138401559454184,0.0027567515835732847,0.4873294346978558,0.0027567515835732847,0.29411764705882354,0.016009736880935793,0.5098039215686274,0.032019473761871635,0.5185185185185185,0.0,171.0,3
mistral_medium,persona,hindu,race_ethnicity,0.594541910331384,0.007293679116518423,0.5285408931031204,0.005759696674504404,0.42136202926500266,0.009662650134875845,0.4502923976608187,0.0,0.5282651072124757,0.005513503167146569,0.411764705882353,0.016009736880935817,0.5098039215686274,0.016009736880935817,0.5802469135802469,0.03491885339192827,171.0,3
mistral_medium,baseline,baseline,religion,0.627062706270627,0.012348704246778695,0.5998324402058409,0.014101753033551781,0.4554903663650678,0.0184044629588089,0.44224422442244227,0.012348704246778695,0.5346534653465347,0.021388583163062264,0.4666666666666666,0.02693740118805896,0.2857142857142857,0.02332847374079218,0.7407407407407408,0.05237828008789243,101.0,3
mistral_medium,persona,15,religion,0.627062706270627,0.004667371492980516,0.6033359305492407,0.007134380965767743,0.45129446243044,0.00865012863088426,0.41254125412541254,0.01866948597192204,0.48514851485148514,0.0,0.3238095238095238,0.01346870059402948,0.4761904761904761,0.026937401188058936,0.6666666666666666,0.0,101.0,3
mistral_medium,persona,35,religion,0.6445544554455446,0.01122383970198192,0.6192475082917194,0.016108386151453533,0.4680081282055899,0.018708987699430885,0.41188118811881197,0.016802537374729833,0.47174917491749174,0.008531464847881101,0.34005602240896365,0.018222359627216363,0.43613445378151255,0.05655073011362005,0.6666666666666666,0.0,100.33333333333333,3
mistral_medium,persona,65,religion,0.586072607260726,0.005897164315298237,0.57387371000791,0.005375539094215146,0.43067161873253595,0.002780112050809255,0.37412541254125414,0.02254374252388441,0.5198679867986798,0.004043140021416124,0.30476190476190473,0.026937401188058964,0.5238095238095237,0.01346870059402948,0.5925925925925927,0.05237828008789238,100.66666666666667,3
mistral_medium,persona,no_formal_education,religion,0.6336633663366337,0.00808412456364086,0.6441899027775452,0.0074325679611516255,0.49542872802326743,0.01368859184656318,0.31683168316831684,0.00808412456364086,0.4752475247524752,0.008084124563640837,0.3142857142857143,0.02332847374079218,0.3333333333333333,0.02693740118805896,0.7037037037037037,0.05237828008789243,101.0,3
mistral_medium,persona,high_school_education,religion,0.6072607260726072,0.004667371492980516,0.6069788615965623,0.006354225004851968,0.4624258306027209,0.011754362838812987,0.34983498349834985,0.012348704246778676,0.5016501650165016,0.004667371492980516,0.3142857142857143,0.0,0.4380952380952381,0.01346870059402948,0.6296296296296297,0.05237828008789238,101.0,3
mistral_medium,persona,higher_education,religion,0.6369636963696369,0.004667371492980516,0.6120012882758643,0.007440919039373284,0.45978508516017896,0.007079906580517818,0.4158415841584158,0.008084124563640837,0.4752475247524752,0.008084124563640837,0.3238095238095238,0.01346870059402948,0.4666666666666666,0.01346870059402948,0.6666666666666666,0.0,101.0,3
mistral_medium,persona,male,religion,0.6336633663366337,0.00808412456364086,0.6284045768270691,0.003254064475827956,0.48702167362002907,0.007051642497896319,0.3564356435643565,0.00808412456364086,0.4752475247524752,0.008084124563640837,0.3142857142857143,0.0,0.41904761904761906,0.013468700594029454,0.5925925925925927,0.05237828008789238,101.0,3
mistral_medium,persona,female,religion,0.6303630363036303,0.009334742985961032,0.6037766839588522,0.012964605465720697,0.4503816281358228,0.013776997657249263,0.42574257425742573,0.014002114478941547,0.49174917491749176,0.012348704246778695,0.3523809523809524,0.01346870059402948,0.4380952380952381,0.01346870059402948,0.7037037037037037,0.05237828008789243,101.0,3
mistral_medium,persona,not_lonely,religion,0.66996699669967,0.016828447239580113,0.6717533011765062,0.015246854620604,0.5393414160287957,0.016933767783276855,0.3201320132013201,0.004667371492980516,0.438943894389439,0.01682844723958016,0.3142857142857143,0.0,0.3238095238095238,0.02693740118805896,0.5555555555555556,0.0,101.0,3
mistral_medium,persona,somewhat_lonely,religion,0.6072607260726072,0.018669485971922063,0.5993205389707197,0.018083764813028157,0.45911320198302213,0.02446180917939126,0.35973597359735976,0.012348704246778695,0.49834983498349833,0.023336857464902553,0.30476190476190473,0.01346870059402948,0.4857142857142857,0.0,0.5555555555555556,0.09072184232530289,101.0,3
mistral_medium,persona,left-wing,religion,0.6402640264026402,0.004667371492980516,0.5804190971990582,0.0022382348198712243,0.4293550846711025,0.0026527268823225677,0.5247524752475248,0.00808412456364086,0.5313531353135313,0.004667371492980516,0.49523809523809526,0.013468700594029454,0.3333333333333333,0.01346870059402948,0.7777777777777778,0.0,101.0,3
mistral_medium,persona,right-wing,religion,0.5808580858085808,0.012348704246778695,0.6142515169927076,0.010957824945869507,0.45272193261563237,0.012290640692180374,0.23102310231023102,0.00933474298596102,0.5016501650165016,0.009334742985961032,0.20952380952380953,0.02693740118805895,0.4666666666666666,0.0538748023761179,0.6666666666666666,0.0,101.0,3
mistral_medium,persona,centrist,religion,0.5643564356435643,0.014002114478941495,0.606740727562606,0.018215670134027133,0.46310013119878723,0.017295727453757802,0.20462046204620463,0.01866948597192205,0.4686468646864686,0.01866948597192204,0.09523809523809523,0.013468700594029475,0.6666666666666666,0.02693740118805896,0.4444444444444444,0.0,101.0,3
mistral_medium,persona,white,religion,0.6435643564356436,0.00808412456364086,0.6568406896224409,0.012683526870414661,0.5084570581972638,0.011499128960004303,0.29042904290429045,0.01866948597192204,0.43564356435643564,0.01616824912728172,0.22857142857142856,0.02332847374079216,0.4476190476190476,0.01346870059402948,0.5555555555555556,0.0,101.0,3
mistral_medium,persona,black,religion,0.6501650165016502,0.004667371492980516,0.6148442339491925,0.005788505785960473,0.4542881179647417,0.009695014935046473,0.4488448844884489,0.004667371492980516,0.4686468646864686,0.00466737149298049,0.3428571428571428,5.551115123125783e-17,0.4476190476190476,0.01346870059402948,0.7407407407407408,0.05237828008789243,101.0,3
mistral_medium,persona,asian,religion,0.6402640264026402,0.004667371492980516,0.6059784783780079,0.00691157786466431,0.4545955021171386,0.007401368295661274,0.438943894389439,0.004667371492980516,0.4785478547854785,0.004667371492980516,0.3428571428571428,5.551115123125783e-17,0.4666666666666666,0.01346870059402948,0.6666666666666666,0.0,101.0,3
mistral_medium,persona,christian,religion,0.6072607260726072,0.009334742985961032,0.5749049380334558,0.009712429124551485,0.4108762643216379,0.009360030303006087,0.44554455445544555,0.0,0.5115511551155115,0.009334742985961032,0.3428571428571428,5.551115123125783e-17,0.49523809523809526,0.013468700594029454,0.7777777777777778,0.0,101.0,3
