model,run,group,persona_code,token_f1,iou_f1,n_eval,missing,gt_total
qwen3_32b,r3,WO,25_m_l,0.6229369538129859,0.5513307984790875,263,0,263
qwen3_32b,r3,WO,25_m_w,0.6526559173507938,0.5855513307984791,263,0,263
qwen3_32b,r3,WO,25_f_l,0.6092257124030662,0.4828897338403042,263,0,263
qwen3_32b,r3,WO,25_f_w,0.6221336507022625,0.5399239543726235,263,0,263
qwen3_32b,r3,WO,45_m_l,0.6155151040190888,0.5361216730038023,263,0,263
qwen3_32b,r3,WO,45_m_w,0.6211146202506236,0.5475285171102662,263,0,263
qwen3_32b,r3,WO,45_f_b,0.621439695491589,0.5247148288973384,263,0,263
qwen3_32b,r3,WO,45_f_w,0.613986264735538,0.5209125475285171,263,0,263
qwen3_32b,r3,WO,45_f_l,0.6004198062019519,0.4714828897338403,263,0,263
qwen3_32b,r3,WY,25_m_b,0.5537652321898497,0.38783269961977185,263,0,263
qwen3_32b,r3,WY,25_f_b,0.5754231847708523,0.42585551330798477,263,0,263
qwen3_32b,r3,WY,45_m_b,0.5605605259122538,0.42585551330798477,263,0,263
qwen3_32b,r3,WY,25_m_l,0.5885248601512479,0.46387832699619774,263,0,263
qwen3_32b,r3,WY,25_m_w,0.5978809504072311,0.4372623574144487,263,0,263
qwen3_32b,r3,WY,25_f_l,0.5873548528090998,0.44866920152091255,263,0,263
qwen3_32b,r3,WY,25_f_w,0.5906354014908921,0.4600760456273764,263,0,263
qwen3_32b,r3,WY,45_m_l,0.576698267561609,0.4296577946768061,263,0,263
qwen3_32b,r3,WY,45_m_w,0.5693411071552664,0.43346007604562736,263,0,263
qwen3_32b,r3,WY,45_f_b,0.5816658500323304,0.4524714828897338,263,0,263
qwen3_32b,r3,WY,45_f_w,0.5906385596736738,0.4600760456273764,263,0,263
qwen3_32b,r3,WY,45_f_l,0.5631501347512132,0.4220532319391635,263,0,263
